line_id,count,target,shift
Floor-3-Wing-North-Line-1,395,500,B
Floor-1-Wing-North-Line-4,1206,1500,A
Floor-4-Wing-North-Line-5,673,800,B
Floor-3-Wing-North-Line-5,1390,1500,B
Floor-5-Wing-North-Line-1,735,800,C
Floor-5-Wing-South-Line-4,1668,2000,B
Floor-3-Wing-South-Line-5,1194,1200,C
Floor-3-Wing-North-Line-4,491,500,C
Floor-3-Wing-South-Line-2,1500,1500,A
Floor-3-Wing-North-Line-4,1361,1500,A
Floor-1-Wing-South-Line-5,1047,1200,C
Floor-4-Wing-South-Line-2,1112,1200,C
Floor-2-Wing-South-Line-3,1223,1500,B
Floor-2-Wing-South-Line-3,433,500,C
Floor-5-Wing-North-Line-2,1897,2000,A
Floor-1-Wing-North-Line-2,1951,2000,C
Floor-2-Wing-South-Line-1,1255,1500,C
Floor-5-Wing-South-Line-2,1217,1200,A
Floor-2-Wing-North-Line-4,662,800,C
Floor-2-Wing-South-Line-3,990,1200,C
Floor-3-Wing-South-Line-3,940,1200,C
Floor-5-Wing-North-Line-4,1796,2000,A
Floor-1-Wing-South-Line-1,1317,1500,C
Floor-5-Wing-South-Line-5,2030,2000,B
Floor-4-Wing-North-Line-3,810,800,B
Floor-1-Wing-North-Line-2,1724,2000,A
Floor-5-Wing-South-Line-1,1185,1500,C
Floor-2-Wing-North-Line-4,701,800,B
Floor-4-Wing-South-Line-5,480,500,C
Floor-2-Wing-North-Line-2,1178,1200,C
Floor-5-Wing-North-Line-5,1837,2000,B
Floor-4-Wing-South-Line-1,1192,1200,C
Floor-5-Wing-North-Line-3,728,800,A
Floor-2-Wing-North-Line-4,1623,2000,B
Floor-4-Wing-North-Line-4,664,800,C
Floor-1-Wing-North-Line-2,1356,1500,C
Floor-1-Wing-South-Line-4,1358,1500,B
Floor-3-Wing-South-Line-4,975,1200,C
Floor-2-Wing-South-Line-2,1157,1200,B
Floor-5-Wing-North-Line-2,481,500,A
Floor-2-Wing-North-Line-2,1823,2000,C
Floor-2-Wing-South-Line-4,791,800,A
Floor-4-Wing-South-Line-1,1676,2000,B
Floor-5-Wing-South-Line-2,425,500,C
Floor-3-Wing-North-Line-3,504,500,C
Floor-5-Wing-South-Line-5,465,500,A
Floor-1-Wing-South-Line-5,1759,2000,C
Floor-2-Wing-South-Line-4,1814,2000,C
Floor-3-Wing-North-Line-2,689,800,C
Floor-4-Wing-South-Line-4,974,1200,C
Floor-1-Wing-South-Line-4,413,500,A
Floor-5-Wing-North-Line-3,1692,2000,C
Floor-1-Wing-North-Line-3,439,500,C
Floor-2-Wing-North-Line-3,1214,1200,A
Floor-5-Wing-South-Line-4,780,800,C
Floor-3-Wing-North-Line-4,1508,1500,B
Floor-3-Wing-North-Line-3,672,800,B
Floor-4-Wing-North-Line-5,1310,1500,A
Floor-5-Wing-South-Line-1,1164,1200,B
Floor-5-Wing-North-Line-3,1342,1500,C
Floor-1-Wing-South-Line-2,464,500,C
Floor-1-Wing-South-Line-1,737,800,C
Floor-5-Wing-North-Line-3,390,500,B
Floor-4-Wing-North-Line-4,780,800,C
Floor-5-Wing-South-Line-5,1442,1500,C
Floor-4-Wing-South-Line-1,1562,2000,B
Floor-3-Wing-South-Line-2,1188,1200,B
Floor-5-Wing-South-Line-2,1526,1500,C
Floor-4-Wing-North-Line-4,1778,2000,B
Floor-5-Wing-South-Line-5,1651,2000,B
Floor-1-Wing-South-Line-5,1431,1500,B
Floor-3-Wing-South-Line-5,1076,1200,B
Floor-5-Wing-North-Line-4,1009,1200,B
Floor-4-Wing-North-Line-5,1033,1200,C
Floor-1-Wing-North-Line-3,399,500,A
Floor-5-Wing-North-Line-1,754,800,C
Floor-3-Wing-South-Line-4,1280,1500,C
Floor-4-Wing-South-Line-1,435,500,A
Floor-2-Wing-South-Line-3,1959,2000,C
Floor-1-Wing-North-Line-4,482,500,C
Floor-2-Wing-South-Line-3,1757,2000,B
Floor-1-Wing-North-Line-3,1017,1200,B
Floor-2-Wing-South-Line-2,1431,1500,B
Floor-5-Wing-North-Line-1,1203,1200,C
Floor-2-Wing-South-Line-5,936,1200,A
Floor-5-Wing-South-Line-5,1419,1500,B
Floor-5-Wing-North-Line-4,765,800,B
Floor-5-Wing-North-Line-1,1615,2000,B
Floor-4-Wing-South-Line-5,1779,2000,C
Floor-5-Wing-South-Line-4,482,500,C
Floor-2-Wing-North-Line-1,1910,2000,A
Floor-4-Wing-North-Line-2,1634,2000,A
Floor-5-Wing-South-Line-3,1935,2000,A
Floor-4-Wing-South-Line-4,456,500,B
Floor-3-Wing-North-Line-2,1124,1200,B
Floor-1-Wing-South-Line-3,630,800,A
Floor-4-Wing-South-Line-5,747,800,B
Floor-3-Wing-South-Line-1,1081,1200,B
Floor-1-Wing-North-Line-5,1712,2000,B
Floor-2-Wing-South-Line-5,488,500,C
Floor-5-Wing-North-Line-4,453,500,B
Floor-4-Wing-South-Line-5,1138,1200,B
Floor-2-Wing-North-Line-5,742,800,C
Floor-2-Wing-North-Line-1,1450,1500,C
Floor-4-Wing-North-Line-2,805,800,C
Floor-4-Wing-South-Line-2,1079,1200,C
Floor-5-Wing-North-Line-3,1672,2000,A
Floor-2-Wing-North-Line-4,964,1200,B
Floor-1-Wing-North-Line-5,433,500,B
Floor-5-Wing-South-Line-1,1214,1500,A
Floor-3-Wing-North-Line-3,1806,2000,A
Floor-4-Wing-North-Line-2,741,800,C
Floor-2-Wing-North-Line-3,1031,1200,B
Floor-4-Wing-South-Line-3,1814,2000,C
Floor-1-Wing-South-Line-5,1953,2000,A
Floor-4-Wing-North-Line-1,701,800,B
Floor-5-Wing-North-Line-2,721,800,B
Floor-5-Wing-North-Line-5,1297,1500,A
Floor-2-Wing-North-Line-4,396,500,A
Floor-4-Wing-South-Line-4,755,800,B
Floor-5-Wing-South-Line-5,1990,2000,B
Floor-2-Wing-South-Line-2,762,800,B
Floor-5-Wing-South-Line-2,737,800,B
Floor-4-Wing-North-Line-1,1054,1200,A
Floor-3-Wing-North-Line-1,1956,2000,A
Floor-5-Wing-South-Line-5,1279,1500,B
Floor-5-Wing-South-Line-1,993,1200,A
Floor-3-Wing-South-Line-5,1217,1500,B
Floor-4-Wing-North-Line-5,648,800,B
Floor-1-Wing-North-Line-2,1441,1500,B
Floor-1-Wing-North-Line-3,427,500,C
Floor-4-Wing-North-Line-5,643,800,C
Floor-4-Wing-North-Line-2,708,800,B
Floor-3-Wing-South-Line-2,1031,1200,A
Floor-3-Wing-North-Line-4,1840,2000,A
Floor-5-Wing-South-Line-2,1780,2000,B
Floor-3-Wing-North-Line-5,417,500,B
Floor-3-Wing-South-Line-1,1007,1200,B
Floor-5-Wing-South-Line-3,1206,1200,A
Floor-5-Wing-South-Line-3,1609,2000,A
Floor-5-Wing-South-Line-3,1297,1500,A
Floor-3-Wing-North-Line-4,1144,1200,A
Floor-1-Wing-South-Line-3,815,800,C
Floor-2-Wing-North-Line-5,1498,1500,B
Floor-3-Wing-North-Line-5,492,500,A
Floor-2-Wing-North-Line-2,1220,1200,C
Floor-5-Wing-South-Line-3,682,800,A
Floor-4-Wing-North-Line-3,1044,1200,A
Floor-4-Wing-North-Line-3,759,800,A
Floor-1-Wing-North-Line-5,1262,1500,B
Floor-2-Wing-North-Line-2,792,800,C
Floor-5-Wing-North-Line-5,1839,2000,A
Floor-3-Wing-South-Line-4,773,800,A
Floor-3-Wing-North-Line-3,469,500,C
Floor-2-Wing-North-Line-4,1981,2000,B
Floor-3-Wing-North-Line-4,1819,2000,B
Floor-1-Wing-North-Line-3,653,800,B
Floor-2-Wing-North-Line-4,495,500,C
Floor-5-Wing-South-Line-3,665,800,B
Floor-2-Wing-North-Line-2,689,800,B
Floor-5-Wing-South-Line-2,1638,2000,A
Floor-1-Wing-North-Line-3,1272,1500,B
Floor-5-Wing-North-Line-2,1284,1500,A
Floor-4-Wing-South-Line-1,2007,2000,B
Floor-3-Wing-North-Line-5,508,500,A
Floor-1-Wing-South-Line-1,809,800,C
Floor-5-Wing-North-Line-2,1489,1500,B
Floor-5-Wing-South-Line-5,1916,2000,B
Floor-2-Wing-South-Line-3,972,1200,C
Floor-2-Wing-North-Line-2,1315,1500,C
Floor-2-Wing-South-Line-1,1674,2000,C
Floor-2-Wing-North-Line-5,1107,1200,C
Floor-1-Wing-South-Line-1,2023,2000,B
Floor-2-Wing-South-Line-2,644,800,A
Floor-4-Wing-North-Line-4,1513,1500,B
Floor-5-Wing-South-Line-4,1157,1200,C
Floor-3-Wing-South-Line-2,1929,2000,A
Floor-3-Wing-South-Line-4,1293,1500,B
Floor-3-Wing-North-Line-3,1703,2000,A
Floor-3-Wing-North-Line-2,1376,1500,A
Floor-5-Wing-North-Line-1,1526,1500,A
Floor-1-Wing-South-Line-5,431,500,C
Floor-3-Wing-South-Line-1,980,1200,A
Floor-5-Wing-North-Line-1,998,1200,C
Floor-1-Wing-South-Line-5,1053,1200,B
Floor-1-Wing-North-Line-5,1119,1200,C
Floor-2-Wing-North-Line-3,1096,1200,A
Floor-5-Wing-South-Line-2,770,800,C
Floor-3-Wing-South-Line-5,1194,1200,C
Floor-2-Wing-South-Line-3,780,800,A
Floor-2-Wing-South-Line-3,472,500,C
Floor-1-Wing-South-Line-2,396,500,B
Floor-4-Wing-North-Line-3,1491,1500,C
Floor-2-Wing-North-Line-3,731,800,C
Floor-5-Wing-North-Line-3,1646,2000,B
Floor-3-Wing-North-Line-3,1055,1200,C
Floor-4-Wing-North-Line-3,738,800,A
Floor-2-Wing-South-Line-3,1207,1500,B
Floor-5-Wing-South-Line-3,698,800,C
Floor-2-Wing-South-Line-4,1140,1200,A
Floor-5-Wing-North-Line-1,687,800,C
Floor-2-Wing-South-Line-4,427,500,A
Floor-4-Wing-South-Line-4,1639,2000,A
Floor-4-Wing-North-Line-1,486,500,B
Floor-5-Wing-North-Line-4,799,800,A
Floor-2-Wing-South-Line-2,1596,2000,C
Floor-3-Wing-South-Line-2,498,500,A
Floor-2-Wing-South-Line-4,1269,1500,C
Floor-5-Wing-North-Line-3,1751,2000,C
Floor-4-Wing-South-Line-4,406,500,B
Floor-3-Wing-South-Line-2,449,500,C
Floor-2-Wing-North-Line-2,1206,1200,B
Floor-3-Wing-South-Line-1,1892,2000,C
Floor-5-Wing-North-Line-4,964,1200,B
Floor-2-Wing-North-Line-3,725,800,B
Floor-4-Wing-North-Line-4,415,500,C
Floor-1-Wing-North-Line-1,1323,1500,A
Floor-4-Wing-South-Line-3,808,800,C
Floor-4-Wing-North-Line-4,1242,1500,B
Floor-4-Wing-South-Line-2,1261,1500,C
Floor-3-Wing-North-Line-5,470,500,B
Floor-3-Wing-North-Line-1,1138,1200,A
Floor-4-Wing-North-Line-1,627,800,B
Floor-2-Wing-North-Line-1,399,500,C
Floor-3-Wing-South-Line-1,1320,1500,A
Floor-1-Wing-South-Line-1,1639,2000,A
Floor-3-Wing-North-Line-2,1103,1200,B
Floor-4-Wing-South-Line-3,767,800,A
Floor-1-Wing-South-Line-1,1161,1200,B
Floor-1-Wing-South-Line-4,1991,2000,A
Floor-4-Wing-North-Line-1,1625,2000,C
Floor-1-Wing-South-Line-1,1040,1200,A
Floor-1-Wing-South-Line-5,1155,1200,A
Floor-2-Wing-South-Line-3,949,1200,A
Floor-4-Wing-South-Line-1,407,500,B
Floor-3-Wing-North-Line-2,433,500,A
Floor-5-Wing-North-Line-1,1206,1200,B
Floor-2-Wing-South-Line-1,1315,1500,B
Floor-5-Wing-South-Line-1,1987,2000,B
Floor-2-Wing-North-Line-1,484,500,A
Floor-5-Wing-South-Line-1,1116,1200,B
Floor-3-Wing-North-Line-3,1113,1200,B
Floor-4-Wing-South-Line-1,1193,1500,A
Floor-4-Wing-North-Line-5,1931,2000,A
Floor-5-Wing-South-Line-1,1580,2000,C
Floor-2-Wing-North-Line-5,1295,1500,A
Floor-2-Wing-South-Line-5,486,500,C
Floor-4-Wing-South-Line-5,1600,2000,B
Floor-3-Wing-North-Line-5,1420,1500,C
Floor-1-Wing-South-Line-5,757,800,A
Floor-4-Wing-North-Line-4,1189,1500,C
Floor-2-Wing-South-Line-2,1472,1500,C
Floor-1-Wing-North-Line-4,1331,1500,C
Floor-3-Wing-South-Line-4,439,500,B
Floor-3-Wing-South-Line-2,641,800,B
Floor-2-Wing-South-Line-4,1754,2000,A
Floor-2-Wing-North-Line-4,1609,2000,A
Floor-2-Wing-North-Line-5,1359,1500,C
Floor-4-Wing-North-Line-5,435,500,C
Floor-1-Wing-South-Line-4,694,800,A
Floor-2-Wing-South-Line-1,428,500,B
Floor-2-Wing-North-Line-1,1433,1500,B
Floor-3-Wing-South-Line-4,1671,2000,C
Floor-5-Wing-South-Line-2,1390,1500,A
Floor-4-Wing-North-Line-3,484,500,C
Floor-2-Wing-North-Line-5,1273,1500,A
Floor-2-Wing-North-Line-1,421,500,A
Floor-2-Wing-South-Line-2,1216,1500,B
Floor-1-Wing-North-Line-4,1267,1500,B
Floor-5-Wing-South-Line-2,415,500,A
Floor-2-Wing-South-Line-4,472,500,A
Floor-4-Wing-South-Line-2,1628,2000,C
Floor-2-Wing-North-Line-1,785,800,C
Floor-4-Wing-North-Line-2,465,500,A
Floor-5-Wing-South-Line-4,730,800,C
Floor-3-Wing-North-Line-2,1938,2000,B
Floor-5-Wing-South-Line-5,488,500,A
Floor-4-Wing-South-Line-5,416,500,C
Floor-4-Wing-South-Line-2,428,500,B
Floor-4-Wing-North-Line-3,770,800,A
Floor-5-Wing-North-Line-1,1669,2000,C
Floor-2-Wing-South-Line-3,1868,2000,B
Floor-2-Wing-North-Line-1,498,500,A
Floor-3-Wing-North-Line-1,1788,2000,A
Floor-2-Wing-South-Line-5,436,500,A
Floor-1-Wing-North-Line-2,399,500,B
Floor-5-Wing-North-Line-4,1005,1200,B
Floor-5-Wing-North-Line-2,1599,2000,C
Floor-1-Wing-South-Line-4,428,500,B
Floor-3-Wing-North-Line-1,1142,1200,B
Floor-1-Wing-North-Line-2,1602,2000,A
Floor-2-Wing-North-Line-2,498,500,C
Floor-5-Wing-South-Line-3,1434,1500,B
Floor-5-Wing-North-Line-5,1931,2000,C
Floor-2-Wing-North-Line-1,422,500,B
Floor-3-Wing-North-Line-5,738,800,C
Floor-5-Wing-South-Line-4,1222,1500,A
Floor-1-Wing-North-Line-4,1477,1500,A
Floor-2-Wing-North-Line-4,627,800,B
Floor-1-Wing-North-Line-2,1331,1500,A
Floor-2-Wing-North-Line-4,1264,1500,C
Floor-4-Wing-North-Line-2,1010,1200,B
Floor-2-Wing-North-Line-3,416,500,C
Floor-4-Wing-South-Line-5,1380,1500,A
Floor-5-Wing-North-Line-4,971,1200,A
Floor-3-Wing-North-Line-1,1003,1200,B
Floor-5-Wing-South-Line-3,487,500,C
Floor-2-Wing-South-Line-3,780,800,C
Floor-3-Wing-North-Line-4,966,1200,B
Floor-2-Wing-South-Line-2,1591,2000,C
Floor-2-Wing-South-Line-1,801,800,B
Floor-5-Wing-South-Line-4,770,800,C
Floor-5-Wing-South-Line-5,453,500,C
Floor-4-Wing-North-Line-1,1213,1200,A
Floor-4-Wing-North-Line-5,1114,1200,B
Floor-2-Wing-South-Line-5,1216,1500,B
Floor-1-Wing-South-Line-4,769,800,C
Floor-2-Wing-North-Line-5,467,500,B
Floor-1-Wing-North-Line-3,1264,1500,C
Floor-5-Wing-South-Line-1,738,800,A
Floor-2-Wing-North-Line-2,750,800,C
Floor-5-Wing-North-Line-1,634,800,B
Floor-4-Wing-South-Line-3,463,500,B
Floor-5-Wing-South-Line-3,1386,1500,B
Floor-4-Wing-North-Line-5,1691,2000,C
Floor-5-Wing-North-Line-1,1207,1500,A
Floor-5-Wing-South-Line-2,1936,2000,C
Floor-2-Wing-South-Line-4,428,500,C
Floor-2-Wing-South-Line-5,1866,2000,C
Floor-3-Wing-North-Line-2,768,800,A
Floor-3-Wing-North-Line-5,492,500,A
Floor-5-Wing-North-Line-4,804,800,B
Floor-1-Wing-North-Line-5,1173,1500,C
Floor-5-Wing-North-Line-4,1426,1500,A
Floor-1-Wing-South-Line-5,1195,1200,A
Floor-2-Wing-North-Line-2,1248,1500,C
Floor-1-Wing-South-Line-1,1289,1500,A
Floor-3-Wing-North-Line-5,1027,1200,C
Floor-3-Wing-South-Line-2,655,800,C
Floor-5-Wing-North-Line-2,1852,2000,C
Floor-4-Wing-South-Line-5,1512,1500,B
Floor-2-Wing-North-Line-1,1715,2000,B
Floor-2-Wing-South-Line-1,1871,2000,C
Floor-4-Wing-South-Line-5,2036,2000,C
Floor-5-Wing-South-Line-5,1017,1200,C
Floor-4-Wing-South-Line-4,1219,1500,B
Floor-1-Wing-North-Line-3,1639,2000,A
Floor-3-Wing-South-Line-3,458,500,A
Floor-4-Wing-South-Line-4,1889,2000,C
Floor-2-Wing-North-Line-3,1727,2000,A
Floor-5-Wing-South-Line-1,398,500,A
Floor-3-Wing-North-Line-5,1651,2000,B
Floor-4-Wing-South-Line-4,1058,1200,C
Floor-2-Wing-North-Line-3,786,800,A
Floor-2-Wing-South-Line-3,1449,1500,B
Floor-1-Wing-North-Line-1,503,500,C
Floor-5-Wing-South-Line-5,428,500,B
Floor-5-Wing-South-Line-2,756,800,A
Floor-5-Wing-North-Line-4,1190,1500,C
Floor-4-Wing-North-Line-2,416,500,A
Floor-4-Wing-South-Line-5,436,500,A
Floor-5-Wing-North-Line-5,627,800,C
Floor-3-Wing-North-Line-4,396,500,B
Floor-4-Wing-South-Line-1,477,500,C
Floor-5-Wing-North-Line-1,503,500,C
Floor-3-Wing-North-Line-1,1225,1500,A
Floor-3-Wing-North-Line-4,938,1200,A
Floor-2-Wing-North-Line-1,394,500,C
Floor-2-Wing-South-Line-1,1638,2000,C
Floor-4-Wing-South-Line-3,1024,1200,C
Floor-2-Wing-North-Line-4,1526,1500,B
Floor-2-Wing-South-Line-2,972,1200,A
Floor-4-Wing-North-Line-3,631,800,B
Floor-3-Wing-North-Line-4,1655,2000,C
Floor-5-Wing-North-Line-2,805,800,A
Floor-3-Wing-North-Line-1,1178,1200,B
Floor-1-Wing-North-Line-3,1747,2000,A
Floor-5-Wing-North-Line-4,495,500,B
Floor-1-Wing-South-Line-4,955,1200,C
Floor-3-Wing-South-Line-5,434,500,B
Floor-1-Wing-South-Line-3,1136,1200,C
Floor-1-Wing-North-Line-1,1833,2000,A
Floor-1-Wing-South-Line-2,676,800,A
Floor-2-Wing-South-Line-2,1693,2000,A
Floor-4-Wing-North-Line-1,1330,1500,B
Floor-2-Wing-North-Line-5,646,800,A
Floor-3-Wing-South-Line-4,1687,2000,C
Floor-2-Wing-North-Line-1,705,800,B
Floor-3-Wing-North-Line-4,1019,1200,B
Floor-5-Wing-North-Line-5,1398,1500,A
Floor-3-Wing-South-Line-5,1056,1200,A
Floor-5-Wing-North-Line-2,1606,2000,A
Floor-1-Wing-South-Line-1,1769,2000,B
Floor-2-Wing-North-Line-4,1152,1200,C
Floor-1-Wing-North-Line-5,753,800,A
Floor-2-Wing-South-Line-1,1516,1500,B
Floor-2-Wing-South-Line-2,1885,2000,A
Floor-5-Wing-South-Line-5,1154,1200,A
Floor-4-Wing-South-Line-3,508,500,A
Floor-3-Wing-North-Line-1,1607,2000,C
Floor-2-Wing-North-Line-3,683,800,B
Floor-3-Wing-South-Line-4,1463,1500,A
Floor-5-Wing-South-Line-2,435,500,A
Floor-2-Wing-South-Line-4,1007,1200,C
Floor-4-Wing-South-Line-4,1303,1500,B
Floor-2-Wing-South-Line-3,457,500,B
Floor-2-Wing-North-Line-2,459,500,C
Floor-4-Wing-North-Line-4,729,800,B
Floor-5-Wing-North-Line-2,777,800,A
Floor-4-Wing-South-Line-1,806,800,C
Floor-2-Wing-North-Line-5,1034,1200,C
Floor-5-Wing-South-Line-5,1288,1500,B
Floor-5-Wing-North-Line-5,437,500,B
Floor-5-Wing-North-Line-5,473,500,C
Floor-1-Wing-North-Line-3,1188,1200,A
Floor-2-Wing-North-Line-1,1373,1500,B
Floor-5-Wing-North-Line-3,410,500,A
Floor-1-Wing-North-Line-2,1170,1200,C
Floor-5-Wing-South-Line-2,441,500,A
Floor-3-Wing-South-Line-4,1392,1500,B
Floor-1-Wing-North-Line-5,1156,1200,C
Floor-4-Wing-South-Line-4,753,800,B
Floor-4-Wing-North-Line-3,1210,1500,B
Floor-1-Wing-South-Line-4,436,500,A
Floor-5-Wing-South-Line-1,463,500,C
Floor-3-Wing-North-Line-3,1618,2000,B
Floor-3-Wing-South-Line-3,640,800,B
Floor-5-Wing-South-Line-5,1372,1500,C
Floor-2-Wing-South-Line-2,1315,1500,A
Floor-2-Wing-North-Line-2,1766,2000,A
Floor-5-Wing-North-Line-5,440,500,A
Floor-4-Wing-South-Line-1,764,800,A
Floor-2-Wing-North-Line-3,720,800,C
Floor-5-Wing-South-Line-3,399,500,C
Floor-2-Wing-South-Line-2,1661,2000,A
Floor-4-Wing-North-Line-2,1145,1200,C
Floor-1-Wing-North-Line-5,673,800,A
Floor-4-Wing-North-Line-5,1794,2000,B
Floor-1-Wing-South-Line-5,778,800,B
Floor-4-Wing-North-Line-3,639,800,B
Floor-4-Wing-North-Line-4,808,800,A
Floor-5-Wing-South-Line-5,1190,1200,A
Floor-2-Wing-North-Line-3,800,800,C
Floor-5-Wing-North-Line-5,1456,1500,C
Floor-1-Wing-South-Line-1,1476,1500,A
Floor-1-Wing-North-Line-5,1813,2000,C
Floor-2-Wing-South-Line-3,1595,2000,C
Floor-3-Wing-North-Line-2,1882,2000,B
Floor-5-Wing-South-Line-3,1820,2000,C
Floor-2-Wing-South-Line-5,775,800,C
Floor-4-Wing-North-Line-1,1214,1500,B
Floor-3-Wing-South-Line-5,1780,2000,A
Floor-1-Wing-North-Line-4,2014,2000,B
Floor-5-Wing-North-Line-2,391,500,A
Floor-5-Wing-North-Line-1,1880,2000,A
Floor-1-Wing-North-Line-5,485,500,B
Floor-2-Wing-South-Line-4,1614,2000,C
Floor-3-Wing-North-Line-4,1483,1500,C
Floor-5-Wing-South-Line-1,507,500,A
Floor-4-Wing-North-Line-3,731,800,A
Floor-3-Wing-South-Line-5,985,1200,C
Floor-3-Wing-North-Line-5,733,800,B
Floor-4-Wing-South-Line-4,453,500,A
Floor-5-Wing-North-Line-2,1631,2000,B
Floor-2-Wing-South-Line-3,446,500,C
Floor-5-Wing-North-Line-2,1137,1200,C
Floor-5-Wing-North-Line-4,993,1200,B
Floor-5-Wing-North-Line-2,951,1200,C
Floor-2-Wing-North-Line-3,1184,1500,B
Floor-4-Wing-South-Line-4,1044,1200,A
Floor-1-Wing-North-Line-1,1378,1500,B
Floor-4-Wing-North-Line-5,1503,1500,C
Floor-4-Wing-South-Line-1,1887,2000,C
Floor-1-Wing-North-Line-3,714,800,B
Floor-5-Wing-South-Line-1,1667,2000,B
Floor-5-Wing-North-Line-4,1333,1500,A
Floor-1-Wing-North-Line-5,642,800,B
Floor-5-Wing-South-Line-1,1273,1500,C
Floor-1-Wing-North-Line-5,1284,1500,C
Floor-2-Wing-North-Line-2,504,500,B
Floor-2-Wing-North-Line-3,1251,1500,B
Floor-5-Wing-South-Line-1,635,800,A
Floor-1-Wing-North-Line-2,438,500,C
Floor-3-Wing-North-Line-4,703,800,B
Floor-2-Wing-South-Line-3,1419,1500,B
Floor-5-Wing-South-Line-2,451,500,B
Floor-2-Wing-South-Line-3,1421,1500,A
Floor-3-Wing-South-Line-2,1012,1200,C
Floor-2-Wing-North-Line-5,1175,1200,B
Floor-4-Wing-North-Line-3,1855,2000,A
Floor-3-Wing-North-Line-2,394,500,C
Floor-3-Wing-North-Line-1,1857,2000,A
Floor-4-Wing-South-Line-3,1868,2000,B
Floor-4-Wing-South-Line-2,1699,2000,B
Floor-2-Wing-North-Line-5,1755,2000,C
Floor-1-Wing-North-Line-1,1024,1200,C
Floor-1-Wing-South-Line-5,1195,1200,C
Floor-4-Wing-North-Line-3,403,500,A
Floor-5-Wing-South-Line-4,394,500,C
Floor-4-Wing-South-Line-5,471,500,A
Floor-1-Wing-North-Line-4,1370,1500,B
Floor-3-Wing-South-Line-2,777,800,C
Floor-3-Wing-North-Line-5,467,500,B
Floor-5-Wing-North-Line-3,1193,1200,A
Floor-2-Wing-North-Line-3,1713,2000,C
Floor-1-Wing-North-Line-3,1971,2000,A
Floor-4-Wing-North-Line-3,1662,2000,B
Floor-5-Wing-North-Line-1,1314,1500,A
Floor-5-Wing-South-Line-4,678,800,A
Floor-3-Wing-North-Line-2,701,800,C
Floor-5-Wing-South-Line-5,647,800,B
Floor-2-Wing-North-Line-1,748,800,A
Floor-4-Wing-North-Line-3,1648,2000,B
Floor-3-Wing-North-Line-3,1689,2000,A
Floor-4-Wing-North-Line-4,482,500,C
Floor-5-Wing-South-Line-2,972,1200,A
Floor-2-Wing-North-Line-3,1497,1500,B
Floor-5-Wing-South-Line-3,397,500,A
Floor-4-Wing-South-Line-3,1774,2000,C
Floor-4-Wing-North-Line-4,1844,2000,C
Floor-5-Wing-North-Line-1,680,800,B
Floor-1-Wing-South-Line-1,942,1200,B
Floor-1-Wing-South-Line-5,1223,1200,A
Floor-5-Wing-South-Line-3,1054,1200,A
Floor-5-Wing-South-Line-1,1070,1200,B
Floor-2-Wing-South-Line-4,474,500,B
Floor-5-Wing-South-Line-2,1048,1200,B
Floor-5-Wing-North-Line-2,1194,1200,A
Floor-4-Wing-South-Line-1,1562,2000,A
Floor-3-Wing-North-Line-2,673,800,B
Floor-2-Wing-North-Line-2,1978,2000,B
Floor-2-Wing-South-Line-2,1405,1500,A
Floor-1-Wing-South-Line-4,1729,2000,B
Floor-4-Wing-North-Line-5,653,800,B
Floor-5-Wing-North-Line-2,1239,1500,B
Floor-2-Wing-South-Line-4,1328,1500,A
Floor-4-Wing-South-Line-1,414,500,C
Floor-1-Wing-North-Line-5,654,800,B
Floor-1-Wing-North-Line-5,1395,1500,A
Floor-1-Wing-North-Line-1,785,800,C
Floor-2-Wing-South-Line-2,1518,1500,C
Floor-1-Wing-North-Line-2,1033,1200,A
Floor-2-Wing-South-Line-4,1629,2000,C
Floor-3-Wing-North-Line-5,1221,1200,B
Floor-3-Wing-North-Line-3,1172,1500,C
Floor-3-Wing-North-Line-5,479,500,C
Floor-3-Wing-South-Line-4,1115,1200,B
Floor-4-Wing-North-Line-4,447,500,C
Floor-2-Wing-North-Line-4,1708,2000,B
Floor-1-Wing-North-Line-3,804,800,B
Floor-5-Wing-South-Line-4,1569,2000,C
Floor-2-Wing-North-Line-4,502,500,B
Floor-2-Wing-North-Line-4,1403,1500,C
Floor-1-Wing-North-Line-3,1738,2000,C
Floor-2-Wing-South-Line-1,496,500,C
Floor-3-Wing-South-Line-4,1301,1500,B
Floor-1-Wing-South-Line-3,952,1200,B
Floor-2-Wing-North-Line-3,1154,1200,B
Floor-2-Wing-South-Line-2,488,500,C
Floor-2-Wing-North-Line-5,978,1200,A
Floor-2-Wing-South-Line-1,626,800,A
Floor-5-Wing-North-Line-4,423,500,C
Floor-5-Wing-North-Line-1,1348,1500,B
Floor-2-Wing-North-Line-4,483,500,A
Floor-1-Wing-North-Line-1,1259,1500,A
Floor-5-Wing-North-Line-1,1492,1500,B
Floor-2-Wing-South-Line-5,1923,2000,B
Floor-4-Wing-South-Line-3,638,800,B
Floor-5-Wing-North-Line-4,1179,1500,A
Floor-1-Wing-North-Line-1,390,500,B
Floor-1-Wing-North-Line-3,491,500,C
Floor-1-Wing-South-Line-5,1322,1500,B
Floor-5-Wing-North-Line-5,1043,1200,C
Floor-2-Wing-North-Line-1,1077,1200,C
Floor-1-Wing-North-Line-3,1217,1200,C
Floor-3-Wing-North-Line-5,459,500,B
Floor-2-Wing-North-Line-3,1209,1500,A
Floor-4-Wing-South-Line-1,413,500,C
